#TYPE Selected.System.IO.FileInfo
"FullName","CreationTime","LastWriteTime","Length","Owner"
"C:\Riot Games\League of Legends\GPUCache\data_3","12/8/2019 9:19:59 PM","8/19/2021 2:49:56 PM","12591104","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000001","3/5/2020 1:08:23 AM","3/5/2020 1:08:23 AM","22622","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000002","3/5/2020 1:08:23 AM","3/5/2020 1:08:23 AM","16806","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000003","3/5/2020 1:08:23 AM","3/5/2020 1:08:23 AM","16806","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000004","3/5/2020 1:09:30 AM","3/5/2020 1:09:30 AM","23229","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000005","3/5/2020 1:09:30 AM","3/5/2020 1:09:30 AM","17860","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000006","3/5/2020 1:09:30 AM","3/5/2020 1:09:30 AM","23229","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000314","7/22/2021 11:13:46 PM","7/22/2021 11:13:46 PM","22622","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000315","7/22/2021 11:13:46 PM","7/22/2021 11:13:46 PM","23229","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000316","7/22/2021 11:13:46 PM","7/22/2021 11:13:46 PM","17860","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000317","7/22/2021 11:13:46 PM","7/22/2021 11:13:46 PM","23229","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000318","7/22/2021 11:13:46 PM","7/22/2021 11:13:46 PM","16806","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000319","7/22/2021 11:13:46 PM","7/22/2021 11:13:46 PM","16806","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00031a","7/22/2021 11:14:14 PM","7/22/2021 11:14:14 PM","20012","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00031b","7/22/2021 11:14:14 PM","7/22/2021 11:14:14 PM","20012","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00031c","7/22/2021 11:14:14 PM","7/22/2021 11:14:14 PM","17872","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00031d","7/22/2021 11:14:14 PM","7/22/2021 11:14:14 PM","17872","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00031e","7/22/2021 11:14:17 PM","7/22/2021 11:14:17 PM","18019","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00031f","7/22/2021 11:14:18 PM","7/22/2021 11:14:18 PM","46592","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000320","7/22/2021 11:18:16 PM","7/22/2021 11:18:16 PM","17615","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000321","7/22/2021 11:18:16 PM","7/22/2021 11:18:16 PM","17080","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000322","7/22/2021 11:18:32 PM","7/22/2021 11:18:32 PM","17544","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000323","7/22/2021 11:19:16 PM","7/22/2021 11:19:16 PM","16647","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000324","7/22/2021 11:19:17 PM","7/22/2021 11:19:17 PM","17733","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000325","7/22/2021 11:34:29 PM","7/22/2021 11:34:29 PM","16734","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000326","7/22/2021 11:34:30 PM","7/22/2021 11:34:30 PM","17171","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000327","7/22/2021 11:34:41 PM","7/22/2021 11:34:41 PM","16693","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000328","7/22/2021 11:34:41 PM","7/22/2021 11:34:41 PM","16995","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000329","7/22/2021 11:34:41 PM","7/22/2021 11:34:41 PM","18314","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00032a","7/22/2021 11:34:41 PM","7/22/2021 11:34:41 PM","17180","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00032b","7/22/2021 11:34:41 PM","7/22/2021 11:34:41 PM","17525","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00032c","7/22/2021 11:34:41 PM","7/22/2021 11:34:41 PM","18801","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00032d","7/22/2021 11:35:37 PM","7/22/2021 11:35:37 PM","18948","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00032e","7/22/2021 11:35:37 PM","7/22/2021 11:35:37 PM","18948","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00032f","7/22/2021 11:35:52 PM","7/22/2021 11:35:52 PM","19147","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000330","7/22/2021 11:35:58 PM","7/22/2021 11:35:58 PM","17410","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000331","7/22/2021 11:36:42 PM","7/22/2021 11:36:42 PM","16665","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000332","7/22/2021 11:36:42 PM","7/22/2021 11:36:42 PM","17337","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000333","7/26/2021 5:40:41 PM","7/26/2021 5:40:42 PM","22153","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000334","7/26/2021 5:40:42 PM","7/26/2021 5:40:42 PM","17186","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000335","7/26/2021 5:40:42 PM","7/26/2021 5:40:42 PM","22153","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000336","7/26/2021 5:41:18 PM","7/26/2021 5:41:18 PM","21089","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000337","7/26/2021 5:41:18 PM","7/26/2021 5:41:18 PM","16526","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000338","7/26/2021 5:41:18 PM","7/26/2021 5:41:18 PM","21089","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000339","8/15/2021 9:24:05 PM","8/15/2021 9:24:05 PM","20012","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00033a","8/15/2021 9:24:05 PM","8/15/2021 9:24:05 PM","20012","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00033b","8/15/2021 9:24:09 PM","8/15/2021 9:24:09 PM","22622","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00033c","8/15/2021 9:24:09 PM","8/15/2021 9:24:09 PM","23229","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00033d","8/15/2021 9:24:09 PM","8/15/2021 9:24:09 PM","17860","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00033e","8/15/2021 9:24:09 PM","8/15/2021 9:24:09 PM","23229","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00033f","8/15/2021 9:24:09 PM","8/15/2021 9:24:09 PM","16806","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000340","8/15/2021 9:24:09 PM","8/15/2021 9:24:09 PM","16806","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000341","8/15/2021 10:21:24 PM","8/15/2021 10:21:24 PM","18019","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000342","8/15/2021 10:21:24 PM","8/15/2021 10:21:24 PM","46592","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000343","8/15/2021 10:25:25 PM","8/15/2021 10:25:25 PM","17733","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000344","8/15/2021 10:25:52 PM","8/15/2021 10:25:52 PM","17615","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000345","8/15/2021 10:25:52 PM","8/15/2021 10:25:52 PM","17080","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000346","8/15/2021 10:25:52 PM","8/15/2021 10:25:52 PM","17544","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000347","8/15/2021 10:26:17 PM","8/15/2021 10:26:17 PM","17872","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000348","8/15/2021 10:26:17 PM","8/15/2021 10:26:17 PM","17872","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000349","8/15/2021 10:26:33 PM","8/15/2021 10:26:33 PM","16647","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00034a","8/15/2021 10:50:55 PM","8/15/2021 10:50:55 PM","16734","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00034b","8/15/2021 10:50:55 PM","8/15/2021 10:50:55 PM","17171","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00034c","8/15/2021 10:51:02 PM","8/15/2021 10:51:02 PM","17180","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00034d","8/15/2021 10:51:02 PM","8/15/2021 10:51:02 PM","17525","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00034e","8/15/2021 10:51:02 PM","8/15/2021 10:51:02 PM","18801","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_00034f","8/15/2021 10:52:57 PM","8/15/2021 10:52:57 PM","16677","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\f_000350","8/15/2021 11:45:37 PM","8/15/2021 11:45:37 PM","19147","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\GPUCache\index","12/8/2019 9:19:59 PM","12/8/2019 9:19:59 PM","262512","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\icudtl.dat","9/24/2019 7:42:17 PM","9/2/2021 3:58:52 PM","10413488","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\installation_guid","9/24/2019 7:42:21 PM","9/24/2019 7:42:21 PM","36","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\LCCache","7/22/2021 11:13:33 PM","9/2/2021 3:59:17 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\blob_storage","7/22/2021 11:13:33 PM","9/19/2021 10:04:02 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\blob_storage\62fc5f6c-235e-4e9e-bd54-32c40577e6da","9/19/2021 10:04:02 PM","9/19/2021 10:04:02 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache","7/22/2021 11:13:33 PM","9/2/2021 3:59:07 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache\js","7/22/2021 11:13:33 PM","7/22/2021 11:13:33 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache\js\index","7/22/2021 11:13:33 PM","7/22/2021 11:13:33 PM","24","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache\js\index-dir","7/22/2021 11:13:33 PM","7/22/2021 11:13:33 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache\js\index-dir\the-real-index","7/22/2021 11:13:33 PM","7/22/2021 11:13:33 PM","48","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache\wasm","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache\wasm\index","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM","24","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache\wasm\index-dir","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Code Cache\wasm\index-dir\the-real-index","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM","48","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Cookies","7/22/2021 11:13:37 PM","9/2/2021 3:59:07 PM","28672","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Cookies-journal","7/22/2021 11:13:37 PM","9/2/2021 3:59:07 PM","0","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Local Storage","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Local Storage\leveldb","9/2/2021 3:59:07 PM","9/19/2021 10:04:03 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Local Storage\leveldb\000003.log","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM","0","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Local Storage\leveldb\CURRENT","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM","16","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Local Storage\leveldb\LOCK","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM","0","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Local Storage\leveldb\LOG","9/2/2021 3:59:07 PM","9/19/2021 10:04:03 PM","290","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Local Storage\leveldb\LOG.old","9/2/2021 3:59:07 PM","9/2/2021 11:01:06 PM","290","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Local Storage\leveldb\MANIFEST-000001","9/2/2021 3:59:07 PM","9/2/2021 3:59:07 PM","41","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\LocalPrefs.json","9/2/2021 3:59:11 PM","9/2/2021 3:59:11 PM","479","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Network Persistent State","9/2/2021 3:59:17 PM","9/2/2021 3:59:17 PM","59","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LCCache\Visited Links","7/22/2021 11:13:37 PM","7/22/2021 11:13:37 PM","131072","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LeagueClient.db","9/24/2019 7:42:28 PM","3/5/2020 1:00:33 AM","2449408","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\LeagueClient.exe","9/24/2019 7:42:17 PM","2/16/2022 6:27:39 PM","23407120","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LeagueClient.manifest","9/24/2019 7:42:29 PM","3/5/2020 1:00:30 AM","2162614","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\LeagueClientUx.exe","9/24/2019 7:42:17 PM","2/16/2022 6:27:39 PM","3660816","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\LeagueClientUxRender.exe","9/24/2019 7:42:18 PM","2/16/2022 6:27:39 PM","2815504","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\LeagueCrashHandler.exe","2/5/2020 11:04:47 AM","2/16/2022 6:27:39 PM","580624","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\libcef.dll","9/24/2019 7:42:18 PM","2/16/2022 6:27:46 PM","130503184","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\libEGL.dll","9/24/2019 7:42:17 PM","2/16/2022 6:27:46 PM","333328","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\libGLESv2.dll","9/24/2019 7:42:19 PM","2/16/2022 6:27:46 PM","5856784","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\locales","3/5/2020 1:08:06 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\locales\en-US.pak","9/24/2019 7:42:16 PM","9/2/2021 3:58:57 PM","270354","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Logs","3/5/2020 1:08:13 AM","3/5/2020 1:12:48 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes","2/29/2020 7:16:35 PM","2/16/2022 10:28:08 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\a0b01fe9-af93-4ba5-4153-e431ae9b6801.run","2/16/2022 10:12:14 PM","2/16/2022 10:12:14 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\a0b01fe9-af93-4ba5-4153-e431ae9b6801.run.lock","2/16/2022 10:12:14 PM","2/16/2022 10:12:14 PM","0","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\a0b01fe9-af93-4ba5-4153-e431ae9b6801.run\__sentry-breadcrumb1","2/16/2022 10:12:14 PM","2/16/2022 10:12:14 PM","0","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\a0b01fe9-af93-4ba5-4153-e431ae9b6801.run\__sentry-breadcrumb2","2/16/2022 10:12:14 PM","2/16/2022 10:12:14 PM","0","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\a0b01fe9-af93-4ba5-4153-e431ae9b6801.run\__sentry-event","2/16/2022 10:12:14 PM","2/16/2022 10:35:03 PM","1784","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\last_crash","1/20/2021 8:28:29 PM","1/20/2021 8:28:29 PM","24","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\metadata","2/29/2020 7:16:35 PM","1/31/2022 8:22:21 PM","16","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\settings.dat","2/29/2020 7:16:35 PM","2/16/2022 10:12:14 PM","40","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameCrashes\user-consent","6/15/2020 8:21:34 PM","9/25/2020 5:30:08 PM","2","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs","12/12/2019 2:07:34 PM","2/16/2022 10:12:14 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T20-48-10","1/10/2022 8:48:10 PM","1/10/2022 8:48:20 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T20-48-10\2022-01-10T20-48-10_netlog.txt","1/10/2022 8:48:20 PM","1/10/2022 9:03:39 PM","12928","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T20-48-10\2022-01-10T20-48-10_netstats.csv","1/10/2022 8:48:20 PM","1/10/2022 9:03:39 PM","18098","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T20-48-10\2022-01-10T20-48-10_r3dlog.txt","1/10/2022 8:48:10 PM","1/10/2022 9:03:39 PM","9058","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T21-09-30","1/10/2022 9:09:30 PM","1/10/2022 9:09:40 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T21-09-30\2022-01-10T21-09-30_netlog.txt","1/10/2022 9:09:40 PM","1/10/2022 9:41:09 PM","23167","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T21-09-30\2022-01-10T21-09-30_netstats.csv","1/10/2022 9:09:40 PM","1/10/2022 9:41:09 PM","35941","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T21-09-30\2022-01-10T21-09-30_r3dlog.txt","1/10/2022 9:09:30 PM","1/10/2022 9:41:09 PM","15023","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T21-45-45","1/10/2022 9:45:45 PM","1/10/2022 9:45:55 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T21-45-45\2022-01-10T21-45-45_netlog.txt","1/10/2022 9:45:55 PM","1/10/2022 10:14:37 PM","21562","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T21-45-45\2022-01-10T21-45-45_netstats.csv","1/10/2022 9:45:55 PM","1/10/2022 10:14:37 PM","33202","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-10T21-45-45\2022-01-10T21-45-45_r3dlog.txt","1/10/2022 9:45:45 PM","1/10/2022 10:14:37 PM","16211","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T19-32-37","1/17/2022 7:32:37 PM","1/17/2022 7:32:47 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T19-32-37\2022-01-17T19-32-37_netlog.txt","1/17/2022 7:32:47 PM","1/17/2022 7:37:45 PM","6520","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T19-32-37\2022-01-17T19-32-37_netstats.csv","1/17/2022 7:32:47 PM","1/17/2022 7:37:45 PM","6413","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T19-32-37\2022-01-17T19-32-37_r3dlog.txt","1/17/2022 7:32:37 PM","1/17/2022 7:37:45 PM","9413","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T19-41-52","1/17/2022 7:41:52 PM","1/17/2022 7:42:02 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T19-41-52\2022-01-17T19-41-52_netlog.txt","1/17/2022 7:42:02 PM","1/17/2022 8:10:53 PM","21511","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T19-41-52\2022-01-17T19-41-52_netstats.csv","1/17/2022 7:42:02 PM","1/17/2022 8:10:53 PM","33167","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T19-41-52\2022-01-17T19-41-52_r3dlog.txt","1/17/2022 7:41:52 PM","1/17/2022 8:10:53 PM","10664","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T20-17-05","1/17/2022 8:17:05 PM","1/17/2022 8:17:15 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T20-17-05\2022-01-17T20-17-05_netlog.txt","1/17/2022 8:17:15 PM","1/17/2022 8:43:48 PM","20089","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T20-17-05\2022-01-17T20-17-05_netstats.csv","1/17/2022 8:17:15 PM","1/17/2022 8:43:48 PM","30374","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T20-17-05\2022-01-17T20-17-05_r3dlog.txt","1/17/2022 8:17:05 PM","1/17/2022 8:43:48 PM","9629","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T20-59-27","1/17/2022 8:59:27 PM","1/17/2022 8:59:37 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T20-59-27\2022-01-17T20-59-27_netlog.txt","1/17/2022 8:59:37 PM","1/17/2022 9:37:52 PM","27528","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T20-59-27\2022-01-17T20-59-27_netstats.csv","1/17/2022 8:59:37 PM","1/17/2022 9:37:52 PM","44040","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T20-59-27\2022-01-17T20-59-27_r3dlog.txt","1/17/2022 8:59:27 PM","1/17/2022 9:37:52 PM","9755","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T21-46-16","1/17/2022 9:46:16 PM","1/17/2022 9:46:26 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T21-46-16\2022-01-17T21-46-16_netlog.txt","1/17/2022 9:46:26 PM","1/17/2022 10:16:11 PM","22131","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T21-46-16\2022-01-17T21-46-16_netstats.csv","1/17/2022 9:46:26 PM","1/17/2022 10:16:11 PM","34107","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T21-46-16\2022-01-17T21-46-16_r3dlog.txt","1/17/2022 9:46:16 PM","1/17/2022 10:16:11 PM","9663","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T22-22-02","1/17/2022 10:22:02 PM","1/17/2022 10:22:12 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T22-22-02\2022-01-17T22-22-02_netlog.txt","1/17/2022 10:22:12 PM","1/17/2022 10:52:37 PM","22563","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T22-22-02\2022-01-17T22-22-02_netstats.csv","1/17/2022 10:22:12 PM","1/17/2022 10:52:37 PM","35226","DESKTOP-QEVLIJL\akamb"
